 *  SCIATRAN 2.1 (pseudo-spherical mode)
 *  Radiance (photons/s/nm/cm2/ster)
  340.0000000   0.35703362231238E+10   0.69678207975914E+11   0.33288917869725E+12   0.82411194305791E+12   0.14576093085908E+13   0.21688372394248E+13   0.29356856709138E+13   0.37283254733236E+13   0.45286929701383E+13   0.53670862943433E+13   0.62409435067128E+13   0.70769544853355E+13   0.78641631292224E+13   0.87161704726499E+13   0.96595049755638E+13   0.10541543512842E+14   0.11319832648725E+14
  345.0000000   0.36808849042400E+10   0.68921199830746E+11   0.32665783766118E+12   0.79136369026364E+12   0.13710126531011E+13   0.20101341280097E+13   0.26933865554651E+13   0.33935794757616E+13   0.40949467342770E+13   0.48297723200976E+13   0.55971772287933E+13   0.63259809136640E+13   0.70067599435013E+13   0.77509396727580E+13   0.85847621031471E+13   0.93604409029321E+13   0.10036280186151E+14
  347.0000000   0.40422505201070E+10   0.74601388455879E+11   0.35217341614859E+12   0.84609624871397E+12   0.14550373211909E+13   0.21224759145334E+13   0.28341257541350E+13   0.35611927308463E+13   0.42873055752836E+13   0.50483901698670E+13   0.58441322414867E+13   0.65976871719518E+13   0.72991113614715E+13   0.80687993784874E+13   0.89354262723913E+13   0.97401109837436E+13   0.10437566409481E+14
  350.0000000   0.44216179131213E+10   0.80517637365507E+11   0.37919374446050E+12   0.90520790299020E+12   0.15470833636909E+13   0.22470788600853E+13   0.29920285223607E+13   0.37506176003750E+13   0.45054459661202E+13   0.52976587439380E+13   0.61279110326531E+13   0.69112947032799E+13   0.76369635334657E+13   0.84379926605935E+13   0.93467180673146E+13   0.10188537166817E+14   0.10912766558946E+14
  355.0000000   0.52063393352989E+10   0.93418786254130E+11   0.43969036294552E+12   0.10448760734193E+13   0.17761732908745E+13   0.25702486387093E+13   0.34145447019673E+13   0.42706983430208E+13   0.51181383599343E+13   0.60098704442474E+13   0.69484749679510E+13   0.78292916299354E+13   0.86390237851483E+13   0.95416842660471E+13   0.10578323823032E+14   0.11535600697703E+14   0.12350331961165E+14
  360.0000000   0.47712802321854E+10   0.84507395192665E+11   0.39745572396659E+12   0.93958466076996E+12   0.15883256978477E+13   0.22900528775822E+13   0.30357391373008E+13   0.37887382550397E+13   0.45301990602277E+13   0.53132035793908E+13   0.61418112837216E+13   0.69155111563011E+13   0.76217954627791E+13   0.84187812331836E+13   0.93469238110615E+13   0.10201668463981E+14   0.10920629256810E+14
  365.0000000   0.55106176400084E+10   0.96313590626983E+11   0.45279723070906E+12   0.10644199388054E+13   0.17889769800452E+13   0.25698184139593E+13   0.33991983619252E+13   0.42328856346757E+13   0.50491461133967E+13   0.59137941331884E+13   0.68330270233316E+13   0.76860824634671E+13   0.84579196613423E+13   0.93378100968096E+13   0.10375458292915E+14   0.11328107233482E+14   0.12120258305561E+14
  370.0000000   0.62980961944598E+10   0.10881814497574E+12   0.51127675535126E+12   0.11950959659591E+13   0.19979013664013E+13   0.28606120717747E+13   0.37770415887092E+13   0.46943359709167E+13   0.55878369022185E+13   0.65380461161617E+13   0.75534634617974E+13   0.84905656281201E+13   0.93323850269116E+13   0.10303904332292E+14   0.11463765549867E+14   0.12524005592251E+14   0.13394794736955E+14
  375.0000000   0.51955703700064E+10   0.88837641776202E+11   0.41716884595981E+12   0.96940182160417E+12   0.16122510538623E+13   0.23015659127320E+13   0.30341667095915E+13   0.37643880377367E+13   0.44718158133792E+13   0.52273211972435E+13   0.60393209102154E+13   0.67846055356071E+13   0.74487792487616E+13   0.82248509238705E+13   0.91638725946510E+13   0.10020116142405E+14   0.10715634569834E+14
  380.0000000   0.60413973806147E+10   0.10228801730180E+12   0.47959979396391E+12   0.11069061920024E+13   0.18311959966327E+13   0.26065049686218E+13   0.34311299791779E+13   0.42495854024734E+13   0.50383990590899E+13   0.58854546579581E+13   0.68019052422498E+13   0.76385941545242E+13   0.83785534218775E+13   0.92551930460207E+13   0.10330283802493E+14   0.11307288458991E+14   0.12091195076688E+14
  385.0000000   0.55098215605086E+10   0.92433260731806E+11   0.43316990146994E+12   0.99338760065927E+12   0.16353687652004E+13   0.23217133007723E+13   0.30524350323122E+13   0.37744621403194E+13   0.44664756607556E+13   0.52133517720710E+13   0.60263245630636E+13   0.67642330467014E+13   0.74110333398059E+13   0.81864732970020E+13   0.91490092940146E+13   0.10020452093362E+14   0.10711285275239E+14
  390.0000000   0.66893113085935E+10   0.11126627027148E+12   0.52075476395433E+12   0.11859114601893E+13   0.19429220061370E+13   0.27516718961404E+13   0.36137164740109E+13   0.44618432029965E+13   0.52704033461037E+13   0.61480509065464E+13   0.71096436392440E+13   0.79777005276212E+13   0.87322241605549E+13   0.96485394826275E+13   0.10800042787768E+14   0.11839058753183E+14   0.12653240903597E+14
  395.0000000   0.63684727210539E+10   0.10507282090404E+12   0.49088733837962E+12   0.11096607850449E+13   0.18094187214096E+13   0.25567391616888E+13   0.33544714787270E+13   0.41359635910048E+13   0.48771691859504E+13   0.56865540645112E+13   0.65788755952853E+13   0.73794505453667E+13   0.80695827560647E+13   0.89201095261992E+13   0.10002948617121E+14   0.10977191234800E+14   0.11732327398099E+14
