 *  SCIATRAN 2.1 (pseudo-spherical mode)
 *  Radiance (photons/s/nm/cm2/ster)
  340.0000000   0.48401743519950E+10   0.94491999095968E+11   0.45213611082999E+12   0.11312305029341E+13   0.20515062493091E+13   0.31263644388876E+13   0.42895946182742E+13   0.54940487715162E+13   0.67109039130123E+13   0.79235785619562E+13   0.91151658887378E+13   0.10295860679498E+14   0.11454637748771E+14   0.12589662463982E+14   0.13699550531569E+14   0.14783046156787E+14   0.15838861636532E+14
  345.0000000   0.49198295825092E+10   0.92150679453895E+11   0.43748535956156E+12   0.10737980894941E+13   0.19135980318290E+13   0.28761198064236E+13   0.39020322351957E+13   0.49514684869934E+13   0.60020457643241E+13   0.70419065714615E+13   0.80585235709663E+13   0.90624291165941E+13   0.10045139076385E+14   0.11005906921270E+14   0.11944140554890E+14   0.12859193301983E+14   0.13750274618395E+14
  347.0000000   0.53808381744797E+10   0.99340043804649E+11   0.46977825492869E+12   0.11448774928487E+13   0.20282313461817E+13   0.30342515333159E+13   0.41006646574480E+13   0.51866492319909E+13   0.62701112277522E+13   0.73398229667159E+13   0.83836455728554E+13   0.94130969458901E+13   0.10419825784101E+14   0.11403376031524E+14   0.12363361608846E+14   0.13299277985574E+14   0.14210429129685E+14
  350.0000000   0.58358885098715E+10   0.10630826311482E+12   0.50158498772238E+12   0.12167809043544E+13   0.21465580653273E+13   0.31987916109420E+13   0.43072244605290E+13   0.54300072860886E+13   0.65456523982721E+13   0.76438622735165E+13   0.87132294674826E+13   0.97663320690633E+13   0.10795111431455E+14   0.11799481598475E+14   0.12779313534776E+14   0.13734276689071E+14   0.14663788496702E+14
  355.0000000   0.67714586720267E+10   0.12154292601375E+12   0.57325595665013E+12   0.13888356349303E+13   0.24446277339742E+13   0.36306337100397E+13   0.48692445605605E+13   0.61145019815497E+13   0.73448184463538E+13   0.85509507970839E+13   0.97220031688779E+13   0.10873008380746E+14   0.11995922176088E+14   0.13091232391062E+14   0.14159196114198E+14   0.15199723267230E+14   0.16212360733009E+14
  360.0000000   0.60819928536472E+10   0.10775398591502E+12   0.50793910424307E+12   0.12277957291862E+13   0.21536152556662E+13   0.31844002654813E+13   0.42514448728211E+13   0.53167299415237E+13   0.63640835192841E+13   0.73875247592082E+13   0.83791131122535E+13   0.93525117204107E+13   0.10301489243710E+14   0.11226855005328E+14   0.12129079662232E+14   0.13008244134823E+14   0.13864057636937E+14
  365.0000000   0.69802498633724E+10   0.12203898897934E+12   0.57536833463636E+12   0.13898828175736E+13   0.24338440249090E+13   0.35868534049971E+13   0.47692923609061E+13   0.59404509323407E+13   0.70850514371356E+13   0.81987853766358E+13   0.92746078963807E+13   0.10328446146412E+14   0.11354287168581E+14   0.12353531162598E+14   0.13327045338060E+14   0.14275163845468E+14   0.15197743933384E+14
  370.0000000   0.78782171028530E+10   0.13616249087415E+12   0.64192757035589E+12   0.15489781433656E+13   0.27054026816026E+13   0.39708895409031E+13   0.52567856444828E+13   0.65213520651849E+13   0.77511422520020E+13   0.89438160857094E+13   0.10093436785558E+14   0.11218023814736E+14   0.12311824344804E+14   0.13376768423813E+14   0.14414059059155E+14   0.15424227754847E+14   0.16407229991324E+14
  375.0000000   0.64190850809075E+10   0.10979225613453E+12   0.51769007802494E+12   0.12479720697123E+13   0.21735972659538E+13   0.31767211768785E+13   0.41866502582166E+13   0.51730340738357E+13   0.61279081017032E+13   0.70512007184282E+13   0.79395171258033E+13   0.88074859928380E+13   0.96511476952485E+13   0.10472289944620E+14   0.11272025220658E+14   0.12050875161348E+14   0.12808870218461E+14
  380.0000000   0.73480202416764E+10   0.12444531552277E+12   0.58630718238581E+12   0.14098184169141E+13   0.24450768811029E+13   0.35552244743418E+13   0.46630731935539E+13   0.57385330758148E+13   0.67756981461671E+13   0.77763041308430E+13   0.87378409909273E+13   0.96767821510887E+13   0.10589265910460E+14   0.11477467459639E+14   0.12342724702789E+14   0.13185670226630E+14   0.14006363813915E+14
  385.0000000   0.66500658736050E+10   0.11159676796620E+12   0.52620017898925E+12   0.12653754811921E+13   0.21892915486887E+13   0.31696899687563E+13   0.41387811078659E+13   0.50730640051806E+13   0.59700228570815E+13   0.68328480912819E+13   0.76605130236883E+13   0.84677588325186E+13   0.92517157857975E+13   0.10014509626561E+14   0.10757447365799E+14   0.11481168522848E+14   0.12185781971889E+14
  390.0000000   0.79866780396295E+10   0.13288902424081E+12   0.62667233014534E+12   0.15051385693345E+13   0.25944793555756E+13   0.37376495709792E+13   0.48574349953236E+13   0.59305124937217E+13   0.69568883711067E+13   0.79420195406983E+13   0.88858906958363E+13   0.98058380321851E+13   0.10699011136263E+14   0.11568049086342E+14   0.12414561673937E+14   0.13239340123718E+14   0.14042535701648E+14
  395.0000000   0.75228160495701E+10   0.12416141955415E+12   0.58545126543818E+12   0.14039411299553E+13   0.24099491593643E+13   0.34536494063790E+13   0.44670268040317E+13   0.54326133755670E+13   0.63530555089687E+13   0.72348112683839E+13   0.80788352863132E+13   0.89010339616509E+13   0.96992023777095E+13   0.10475862322306E+14   0.11232537852940E+14   0.11969975587948E+14   0.12688322863590E+14
  400.0000000   0.11548944489877E+11   0.18911979132906E+12   0.89134148071357E+12   0.21331328657590E+13   0.36444531714287E+13   0.51940382946891E+13   0.66856735009743E+13   0.80992977359928E+13   0.94426548079996E+13   0.10727406296803E+14   0.11956177548672E+14   0.13152729788253E+14   0.14314280110850E+14   0.15444699113988E+14   0.16546302696183E+14   0.17620216086800E+14   0.18666657853447E+14
  405.0000000   0.11730787988774E+11   0.19071106378182E+12   0.89859987809917E+12   0.21461192787745E+13   0.36485803136411E+13   0.51709347163691E+13   0.66241540656184E+13   0.79944302583962E+13   0.92929431019237E+13   0.10532985904805E+14   0.11718302005208E+14   0.12872207891094E+14   0.13992427914116E+14   0.15082854489743E+14   0.16145792128366E+14   0.17182347085567E+14   0.18192722841907E+14
  410.0000000   0.11150646917811E+11   0.18011954446999E+12   0.84890993381373E+12   0.20237873295978E+13   0.34234747675030E+13   0.48251632869625E+13   0.61526004408939E+13   0.73984866236650E+13   0.85761872991571E+13   0.96994786844141E+13   0.10772760613733E+14   0.11817423258320E+14   0.12831741097478E+14   0.13819352013103E+14   0.14782385959973E+14   0.15721849325523E+14   0.16637909798356E+14
  415.0000000   0.12054600364478E+11   0.19343309532893E+12   0.91107907781984E+12   0.21658615245965E+13   0.36427662822999E+13   0.51041710567449E+13   0.64774723173796E+13   0.77607847964830E+13   0.89711462437923E+13   0.10124392512562E+14   0.11226007920985E+14   0.12298173118251E+14   0.13339428004260E+14   0.14353597137612E+14   0.15342893320655E+14   0.16308341898729E+14   0.17250089191548E+14
  420.0000000   0.11842812625983E+11   0.18890565652012E+12   0.88956893814657E+12   0.21089363556317E+13   0.35263854087386E+13   0.49125796769912E+13   0.62056642095584E+13   0.74092205636112E+13   0.85421654608747E+13   0.96206968934540E+13   0.10650848473320E+14   0.11653479820408E+14   0.12627487428158E+14   0.13576508726535E+14   0.14502622267849E+14   0.15406769413115E+14   0.16289055905939E+14
  425.0000000   0.11937996485286E+11   0.18961820672750E+12   0.89453491587605E+12   0.21176480270357E+13   0.35226373077012E+13   0.48815622087214E+13   0.61407772432856E+13   0.73086880323232E+13   0.84062685685715E+13   0.94504752575976E+13   0.10447861526631E+14   0.11418690617503E+14   0.12362123699241E+14   0.13281720442591E+14   0.14179489405878E+14   0.15056317200338E+14   0.15912271285335E+14
  430.0000000   0.95124771245218E+10   0.15015495847248E+12   0.70720436714791E+12   0.16665850347385E+13   0.27529305358739E+13   0.37913336658190E+13   0.47470656192004E+13   0.56304746096805E+13   0.64594390138538E+13   0.72476992558176E+13   0.80007087308126E+13   0.87337995789447E+13   0.94464899728526E+13   0.10141482826262E+14   0.10820281981086E+14   0.11483530970894E+14   0.12131249052645E+14
  435.0000000   0.11648089472654E+11   0.18308322677357E+12   0.86296213068789E+12   0.20275525481825E+13   0.33286788979742E+13   0.45589404125724E+13   0.56844203349993E+13   0.67216721490532E+13   0.76938165024930E+13   0.86179269800216E+13   0.95009181512858E+13   0.10360748959620E+14   0.11197014914936E+14   0.12012888609919E+14   0.12810110227769E+14   0.13589399366526E+14   0.14350738972554E+14
  440.0000000   0.12685397845774E+11   0.19899790669072E+12   0.94146338522202E+12   0.22093502064326E+13   0.36087113441068E+13   0.49189528241400E+13   0.61112674146175E+13   0.72074072486678E+13   0.82337260770640E+13   0.92091855804122E+13   0.10141540792892E+14   0.11049677352168E+14   0.11933323183671E+14   0.12795819006309E+14   0.13638971291954E+14   0.14463499829462E+14   0.15269343605688E+14
  445.0000000   0.13543919499231E+11   0.21169432954872E+12   0.10019803822127E+13   0.23417752021417E+13   0.38000065494872E+13   0.51517449965926E+13   0.63755140206479E+13   0.74980348026460E+13   0.85482729842711E+13   0.95464549157760E+13   0.10500946508195E+14   0.11430985898427E+14   0.12336418250194E+14   0.13220637002574E+14   0.14085447533791E+14   0.14931536672666E+14   0.15758790983056E+14
  450.0000000   0.14579378934173E+11   0.22720223741530E+12   0.10769162920595E+13   0.25075837952323E+13   0.40428846014760E+13   0.54519891243588E+13   0.67213185735815E+13   0.78831143483377E+13   0.89693414764000E+13   0.10001728539250E+14   0.10989360835231E+14   0.11952006256809E+14   0.12889640184736E+14   0.13805743663064E+14   0.14702139084535E+14   0.15579486735797E+14   0.16437618873555E+14
