 *  SCIATRAN 2.1 (pseudo-spherical mode)
 *  Radiance (photons/s/nm/cm2/ster)
  340.0000000   0.27957619682615E+10   0.54701288957478E+11   0.26304750218683E+12   0.66332013069270E+12   0.12045381770883E+13   0.18796976319486E+13   0.26363434762393E+13   0.34750857471768E+13   0.43882662243322E+13   0.53688871990973E+13   0.63768195943259E+13   0.74662305603380E+13   0.86037439680682E+13   0.97830987645471E+13   0.10998182154115E+14   0.12241947503353E+14   0.13508259525603E+14
  345.0000000   0.29073657393439E+10   0.54584471161116E+11   0.26048717889691E+12   0.64440792174344E+12   0.11471770735079E+13   0.17741918096347E+13   0.24675839213413E+13   0.32331440877453E+13   0.40645156303648E+13   0.49556352983763E+13   0.58680667259658E+13   0.68555428078564E+13   0.78858511962681E+13   0.89534337751049E+13   0.10052866241573E+14   0.11177838743836E+14   0.12322913019275E+14
  347.0000000   0.32091509631176E+10   0.59388920357576E+11   0.28232927353871E+12   0.69346577829524E+12   0.12257882349109E+13   0.18911343438901E+13   0.26230586485709E+13   0.34300324908259E+13   0.43055009029195E+13   0.52431643009227E+13   0.62017152215645E+13   0.72395598720882E+13   0.83220047096886E+13   0.94432511671989E+13   0.10597644198956E+14   0.11778584791967E+14   0.12980409763392E+14
  350.0000000   0.35263967532128E+10   0.64397689548404E+11   0.30549912294302E+12   0.74698242913017E+12   0.13126714428870E+13   0.20247139489230E+13   0.28036085493306E+13   0.36619008889004E+13   0.45927238238029E+13   0.55894120580468E+13   0.66067978135591E+13   0.77095261425946E+13   0.88595510407337E+13   0.10050732521895E+14   0.11277090168458E+14   0.12531624349959E+14   0.13808359496009E+14
  355.0000000   0.41742026743276E+10   0.75122146582940E+11   0.35638402341545E+12   0.87038756812525E+12   0.15216167753046E+13   0.23553915890595E+13   0.32602481586442E+13   0.42577397383433E+13   0.53398671867715E+13   0.64988336459707E+13   0.76796959039558E+13   0.89622100066619E+13   0.10299963458199E+14   0.11685808090638E+14   0.13112799935830E+14   0.14572786097297E+14   0.16058860039737E+14
  360.0000000   0.38216465962360E+10   0.67899288239619E+11   0.32208401087050E+12   0.78494735282047E+12   0.13638011502634E+13   0.21185750303139E+13   0.29318926010094E+13   0.38300501306769E+13   0.48059874467528E+13   0.58526753999909E+13   0.69184139222036E+13   0.80790203929856E+13   0.92907225362072E+13   0.10547002271604E+14   0.11841541175707E+14   0.13166907944148E+14   0.14516843476589E+14
  365.0000000   0.44765072472349E+10   0.78497099093319E+11   0.37254299184921E+12   0.90688968051995E+12   0.15655197485762E+13   0.24465141079083E+13   0.33836798981197E+13   0.44173567528238E+13   0.55390999135836E+13   0.67407667683924E+13   0.79605141465418E+13   0.92902621465415E+13   0.10677503873145E+14   0.12114823993403E+14   0.13595056980145E+14   0.15109741985796E+14   0.16651816764444E+14
  370.0000000   0.51476956761459E+10   0.89248404165435E+11   0.42372523446307E+12   0.10298191606724E+13   0.17654166712958E+13   0.27763215497358E+13   0.38391960694281E+13   0.50120032865866E+13   0.62850453947392E+13   0.76489884085621E+13   0.90310210594069E+13   0.10540461466001E+14   0.12115315611345E+14   0.13747156368206E+14   0.15427860103751E+14   0.17147814401439E+14   0.18899052876849E+14
  375.0000000   0.42706089296869E+10   0.73285856260782E+11   0.34814403077928E+12   0.84461928185790E+12   0.14371941655279E+13   0.22766300970646E+13   0.31480837330572E+13   0.41101771716687E+13   0.51548635526775E+13   0.62743843371299E+13   0.74069017730964E+13   0.86460807001140E+13   0.99391314802619E+13   0.11279124702359E+14   0.12659397899310E+14   0.14072052897135E+14   0.15510585908933E+14
  380.0000000   0.49687861362049E+10   0.84444533782489E+11   0.40101144466449E+12   0.96962504500354E+12   0.16362654647862E+13   0.26108387654660E+13   0.36110304351366E+13   0.47171136218833E+13   0.59197390641711E+13   0.72098417114446E+13   0.85139025519823E+13   0.99439563837952E+13   0.11437106439502E+14   0.12985298028459E+14   0.14580806659506E+14   0.16214473190842E+14   0.17878794548703E+14
  385.0000000   0.45782955453986E+10   0.77110231107544E+11   0.36662620590113E+12   0.88492343264851E+12   0.14807589791648E+13   0.23864490490829E+13   0.33000659173273E+13   0.43097633916111E+13   0.54068604012472E+13   0.65830248568584E+13   0.77691687636420E+13   0.90715355387145E+13   0.10430839989060E+14   0.11839770971393E+14   0.13291333918996E+14   0.14777215236183E+14   0.16290653993814E+14
  390.0000000   0.55882458195440E+10   0.93337899843513E+11   0.44402183749206E+12   0.10683527722070E+13   0.17715354427650E+13   0.28841885182967E+13   0.39887439687790E+13   0.52100759190064E+13   0.65374751930689E+13   0.79607519637302E+13   0.93939544151065E+13   0.10970140007908E+14   0.12615365920814E+14   0.14320767417631E+14   0.16077884520576E+14   0.17876652157881E+14   0.19708933140402E+14
  395.0000000   0.53470909808242E+10   0.88605772368675E+11   0.42163593156126E+12   0.10105659635213E+13   0.16597667099859E+13   0.27320913560479E+13   0.37790161599489E+13   0.49372740642058E+13   0.61965315654941E+13   0.75470200723738E+13   0.89050438359051E+13   0.10400926286890E+14   0.11962499952821E+14   0.13581335374962E+14   0.15249408053278E+14   0.16957162094268E+14   0.18696912058510E+14
  400.0000000   0.83335704017435E+10   0.13703869214858E+12   0.65205611299832E+12   0.15553779577632E+13   0.25288541210536E+13   0.42122058220377E+13   0.58271655661612E+13   0.76147922128980E+13   0.95588761104638E+13   0.11644209615166E+14   0.13738308503793E+14   0.16048538693320E+14   0.18460449123902E+14   0.20960993330841E+14   0.23537779763830E+14   0.26176043880929E+14   0.28863972104986E+14
  405.0000000   0.85934239526189E+10   0.14031795724542E+12   0.66770792084308E+12   0.15844239526374E+13   0.25496130822264E+13   0.43016416508553E+13   0.59522481696863E+13   0.77802630817631E+13   0.97688223534622E+13   0.11902216422445E+14   0.14041818686067E+14   0.16405684660506E+14   0.18873797211182E+14   0.21432781132944E+14   0.24069963948941E+14   0.26770240321933E+14   0.29521583083821E+14
  410.0000000   0.82817995919662E+10   0.13439033957810E+12   0.63985783875343E+12   0.15102107906697E+13   0.24054111009402E+13   0.41151714972782E+13   0.56965889265245E+13   0.74489907558602E+13   0.93558971032902E+13   0.11402090097220E+14   0.13451780428695E+14   0.15719492905912E+14   0.18087430646674E+14   0.20542728790003E+14   0.23073227134595E+14   0.25664429485799E+14   0.28304845629548E+14
  415.0000000   0.90755096464287E+10   0.14632379046520E+12   0.69638415777134E+12   0.16324923633495E+13   0.25720260059858E+13   0.44645754822250E+13   0.61820635618911E+13   0.80861916281722E+13   0.10158755092787E+14   0.12383058362579E+14   0.14608539206864E+14   0.17074049049983E+14   0.19648717791662E+14   0.22318527249786E+14   0.25070259078859E+14   0.27888154679502E+14   0.30759777780526E+14
  420.0000000   0.90341515522651E+10   0.14482045065320E+12   0.68918160020964E+12   0.16042419390892E+13   0.25004553074062E+13   0.44081741130093E+13   0.61065987227054E+13   0.79905795158766E+13   0.10041807476877E+14   0.12243539717727E+14   0.14444027388282E+14   0.16884980421914E+14   0.19434200895910E+14   0.22077777325789E+14   0.24802624830314E+14   0.27593146173553E+14   0.30437080144616E+14
  425.0000000   0.92157140016844E+10   0.14713832724791E+12   0.70153064398419E+12   0.16231458780218E+13   0.25050994912532E+13   0.44915121735677E+13   0.62273776368492E+13   0.81541085095231E+13   0.10252623770141E+14   0.12505610672334E+14   0.14755114298526E+14   0.17253502616599E+14   0.19862956225379E+14   0.22569191109050E+14   0.25358802786435E+14   0.28215820798235E+14   0.31127739045903E+14
  430.0000000   0.74377767561525E+10   0.11803819756277E+12   0.56179257860607E+12   0.12875549256049E+13   0.19644505922331E+13   0.35815842529662E+13   0.49671865483873E+13   0.65057560258937E+13   0.81818434753627E+13   0.99815192457403E+13   0.11776529851183E+14   0.13772475777432E+14   0.15857260969707E+14   0.18019452919130E+14   0.20248351394384E+14   0.22531211061399E+14   0.24858083894801E+14
  435.0000000   0.92163045626108E+10   0.14567349819855E+12   0.69370732300864E+12   0.15770149857486E+13   0.23813822522735E+13   0.44211408250601E+13   0.61362043709423E+13   0.80416275675243E+13   0.10117962191994E+14   0.12347794415364E+14   0.14569816978812E+14   0.17043329355492E+14   0.19627139370159E+14   0.22307041600874E+14   0.25069772788568E+14   0.27899543997205E+14   0.30784069094181E+14
  440.0000000   0.10147467130108E+11   0.16011954452894E+12   0.76509385363735E+12   0.17281421027357E+13   0.25863764531085E+13   0.48964687115417E+13   0.68047577812697E+13   0.89263474255440E+13   0.11239116056435E+14   0.13723504924401E+14   0.16197309744930E+14   0.18954014004726E+14   0.21833956613808E+14   0.24821251052034E+14   0.27901103169823E+14   0.31055918350566E+14   0.34272042860882E+14
  445.0000000   0.10945159435131E+11   0.17212002109395E+12   0.82237435642845E+12   0.18403884795799E+13   0.27269472391830E+13   0.52632830658374E+13   0.73216180807441E+13   0.96115551728469E+13   0.12108817849018E+14   0.14792064214827E+14   0.17461914863665E+14   0.20440192948913E+14   0.23551976245542E+14   0.26780039465182E+14   0.30108379339627E+14   0.33517985160301E+14   0.36994142220947E+14
  450.0000000   0.11908289219210E+11   0.18675542649671E+12   0.89285171266967E+12   0.19793466487302E+13   0.29038816767202E+13   0.57205094141106E+13   0.79643067321248E+13   0.10461462049679E+14   0.13185158359132E+14   0.16111951646761E+14   0.19021661939273E+14   0.22270525318173E+14   0.25665109694762E+14   0.29186581421506E+14   0.32817487756894E+14   0.36537113380478E+14   0.40329465018268E+14
  455.0000000   0.11943371939137E+11   0.18674064650896E+12   0.89209347045610E+12   0.19567658880391E+13   0.28419362928406E+13   0.57158474180155E+13   0.79640186429918E+13   0.10466963252404E+14   0.13197470250378E+14   0.16131870007317E+14   0.19046812398245E+14   0.22304455703800E+14   0.25708332698662E+14   0.29239510741913E+14   0.32880487283119E+14   0.36610507250402E+14   0.40413584455270E+14
  460.0000000   0.11333481174469E+11   0.17858077654446E+12   0.86533160577917E+12   0.18981724663912E+13   0.27470691628681E+13   0.56625107930712E+13   0.79152015974888E+13   0.10426312030651E+14   0.13167809241956E+14   0.16115499634445E+14   0.19043038762614E+14   0.22317480497591E+14   0.25739661777537E+14   0.29290432745628E+14   0.32952138058261E+14   0.36703889721002E+14   0.40529612813961E+14
